ALELEX_ID	ALELEX_DESC	IDIOMA	DATA_INI	DATA_FIN	DESC_CA	DESC_ES	DESC_EN	F_PRINCIPAL	F_COMPLEMENT
729	al·lèrgia a la metilprednisolona	ca	01012021		al·lèrgia a la metilprednisolona			al·lèrgia a la metilprednisolona	
730	al·lèrgia a la metiltestosterona	ca	01012021		al·lèrgia a la metiltestosterona			al·lèrgia a la metiltestosterona	
731	al·lèrgia a la metiprilona	ca	01012021		al·lèrgia a la metiprilona			al·lèrgia a la metiprilona	
732	al·lèrgia a la metirosina	ca	01012021		al·lèrgia a la metirosina			al·lèrgia a la metirosina	
733	al·lèrgia a la metoclopramida	ca	01012021		al·lèrgia a la metoclopramida			al·lèrgia a la metoclopramida	
734	al·lèrgia a la metolazona	ca	01012021		al·lèrgia a la metolazona			al·lèrgia a la metolazona	
735	al·lèrgia a la metoxamina	ca	01012021		al·lèrgia a la metoxamina			al·lèrgia a la metoxamina	
736	al·lèrgia a la mexiletina	ca	01012021		al·lèrgia a la mexiletina			al·lèrgia a la mexiletina	
737	al·lèrgia a la mezlocil·lina	ca	01012021		al·lèrgia a la mezlocil·lina			al·lèrgia a la mezlocil·lina	
738	al·lèrgia a la mianserina	ca	01012021		al·lèrgia a la mianserina			al·lèrgia a la mianserina	
739	al·lèrgia a la mifepristona	ca	01012021		al·lèrgia a la mifepristona			al·lèrgia a la mifepristona	
740	al·lèrgia a la milrinona	ca	01012021		al·lèrgia a la milrinona			al·lèrgia a la milrinona	
741	al·lèrgia a la mimosa (Acacia longifolia)	ca	01012021		al·lèrgia a la mimosa (Acacia longifolia)			al·lèrgia a la mimosa (Acacia longifolia)	
742	al·lèrgia a la minociclina	ca	01012021		al·lèrgia a la minociclina			al·lèrgia a la minociclina	
743	al·lèrgia a la mitomicina	ca	01012021		al·lèrgia a la mitomicina			al·lèrgia a la mitomicina	
744	al·lèrgia a la mitoxantrona	ca	01012021		al·lèrgia a la mitoxantrona			al·lèrgia a la mitoxantrona	
745	al·lèrgia a la moclobemida	ca	01012021		al·lèrgia a la moclobemida			al·lèrgia a la moclobemida	
746	al·lèrgia a la mometasona	ca	01012021		al·lèrgia a la mometasona			al·lèrgia a la mometasona	
747	al·lèrgia a la mongeta seca ||| al·lèrgia a la llavor de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia a la llavor de la fesolera (Phaseolus vulgaris) ||| al·lèrgia a la mongeta ||| al·lèrgia al fesol ||| al·lèrgia la llavor de la mongetera (Phaseolus vulgaris)	ca	01012021		al·lèrgia a la mongeta seca ||| al·lèrgia a la llavor de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia a la llavor de la fesolera (Phaseolus vulgaris) ||| al·lèrgia a la mongeta ||| al·lèrgia al fesol ||| al·lèrgia la llavor de la mongetera (Phaseolus vulgaris)			al·lèrgia a la mongeta seca	al·lèrgia a la llavor de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia a la llavor de la fesolera (Phaseolus vulgaris) ||| al·lèrgia a la mongeta ||| al·lèrgia al fesol ||| al·lèrgia la llavor de la mongetera (Phaseolus vulgaris)
748	al·lèrgia a la mongeta tendra ||| al·lèrgia a la bajoca ||| al·lèrgia a la bajoqueta ||| al·lèrgia a la mongeta al·lèrgia a la tavella ||| al·lèrgia al fruit tendre de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia al fruit tendre de la mongetera (Phaseolus vulgaris)	ca	01012021		al·lèrgia a la mongeta tendra ||| al·lèrgia a la bajoca ||| al·lèrgia a la bajoqueta ||| al·lèrgia a la mongeta al·lèrgia a la tavella ||| al·lèrgia al fruit tendre de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia al fruit tendre de la mongetera (Phaseolus vulgaris)			al·lèrgia a la mongeta tendra	al·lèrgia a la bajoca ||| al·lèrgia a la bajoqueta ||| al·lèrgia a la mongeta al·lèrgia a la tavella ||| al·lèrgia al fruit tendre de la bajoquera (Phaseolus vulgaris) ||| al·lèrgia al fruit tendre de la mongetera (Phaseolus vulgaris)
749	al·lèrgia a la mongeta vermella ||| al·lèrgia a la llavor de la mongetera vermella (Phaseolus coccineus)	ca	01012021		al·lèrgia a la mongeta vermella ||| al·lèrgia a la llavor de la mongetera vermella (Phaseolus coccineus)			al·lèrgia a la mongeta vermella	al·lèrgia a la llavor de la mongetera vermella (Phaseolus coccineus)
750	al·lèrgia a la mora ||| al·lèrgia al fruit de l'esbarzer (Rubus fruticosus) ||| al·lèrgia al fruit de la romeguera (Rubus fruticosus)	ca	01012021		al·lèrgia a la mora ||| al·lèrgia al fruit de l'esbarzer (Rubus fruticosus) ||| al·lèrgia al fruit de la romeguera (Rubus fruticosus)			al·lèrgia a la mora	al·lèrgia al fruit de l'esbarzer (Rubus fruticosus) ||| al·lèrgia al fruit de la romeguera (Rubus fruticosus)
751	al·lèrgia a la morella roquera (Parietaria judaica) ||| al·lèrgia a l'herba de Nostra Dona (Parietaria judaica) ||| al·lèrgia a l'herba de paret (Parietaria judaica) ||| al·lèrgia a l'herba de Sant Pere (Parietaria judaica) ||| al·lèrgia a l'herba del cargol (Parietaria judaica) ||| al·lèrgia a la cama-roja (Parietaria judaica) ||| al·lèrgia a la caragolera (Parietaria judaica) ||| al·lèrgia a la granadella (Parietaria judaica) ||| al·lèrgia a la parietària (Parietaria judaica)	ca	01012021		al·lèrgia a la morella roquera (Parietaria judaica) ||| al·lèrgia a l'herba de Nostra Dona (Parietaria judaica) ||| al·lèrgia a l'herba de paret (Parietaria judaica) ||| al·lèrgia a l'herba de Sant Pere (Parietaria judaica) ||| al·lèrgia a l'herba del cargol (Parietaria judaica) ||| al·lèrgia a la cama-roja (Parietaria judaica) ||| al·lèrgia a la caragolera (Parietaria judaica) ||| al·lèrgia a la granadella (Parietaria judaica) ||| al·lèrgia a la parietària (Parietaria judaica)			al·lèrgia a la morella roquera (Parietaria judaica)	al·lèrgia a l'herba de Nostra Dona (Parietaria judaica) ||| al·lèrgia a l'herba de paret (Parietaria judaica) ||| al·lèrgia a l'herba de Sant Pere (Parietaria judaica) ||| al·lèrgia a l'herba del cargol (Parietaria judaica) ||| al·lèrgia a la cama-roja (Parietaria judaica) ||| al·lèrgia a la caragolera (Parietaria judaica) ||| al·lèrgia a la granadella (Parietaria judaica) ||| al·lèrgia a la parietària (Parietaria judaica)
752	al·lèrgia a la morella roquera (Parietaria officinalis) ||| al·lèrgia a la morella (Parietaria officinalis) ||| al·lèrgia a la parietària (Parietaria officinalis)	ca	01012021		al·lèrgia a la morella roquera (Parietaria officinalis) ||| al·lèrgia a la morella (Parietaria officinalis) ||| al·lèrgia a la parietària (Parietaria officinalis)			al·lèrgia a la morella roquera (Parietaria officinalis)	al·lèrgia a la morella (Parietaria officinalis) ||| al·lèrgia a la parietària (Parietaria officinalis)
753	al·lèrgia a la morfina	ca	01012021		al·lèrgia a la morfina			al·lèrgia a la morfina	
754	al·lèrgia a la mostassa	ca	01012021		al·lèrgia a la mostassa			al·lèrgia a la mostassa	
755	al·lèrgia a la moxisilita	ca	01012021		al·lèrgia a la moxisilita			al·lèrgia a la moxisilita	
756	al·lèrgia a la mupirocina	ca	01012021		al·lèrgia a la mupirocina			al·lèrgia a la mupirocina	
757	al·lèrgia a la nabilona	ca	01012021		al·lèrgia a la nabilona			al·lèrgia a la nabilona	
758	al·lèrgia a la nabumetona	ca	01012021		al·lèrgia a la nabumetona			al·lèrgia a la nabumetona	
759	al·lèrgia a la nafarelina	ca	01012021		al·lèrgia a la nafarelina			al·lèrgia a la nafarelina	
760	al·lèrgia a la nafazolina	ca	01012021		al·lèrgia a la nafazolina			al·lèrgia a la nafazolina	
761	al·lèrgia a la nalbufina	ca	01012021		al·lèrgia a la nalbufina			al·lèrgia a la nalbufina	
762	al·lèrgia a la naloxona	ca	01012021		al·lèrgia a la naloxona			al·lèrgia a la naloxona	
763	al·lèrgia a la naltrexona	ca	01012021		al·lèrgia a la naltrexona			al·lèrgia a la naltrexona	
764	al·lèrgia a la nandrolona	ca	01012021		al·lèrgia a la nandrolona			al·lèrgia a la nandrolona	
765	al·lèrgia a la natamicina	ca	01012021		al·lèrgia a la natamicina			al·lèrgia a la natamicina	
766	al·lèrgia a la nefazodona	ca	01012021		al·lèrgia a la nefazodona			al·lèrgia a la nefazodona	
767	al·lèrgia a la neomicina	ca	01012021		al·lèrgia a la neomicina			al·lèrgia a la neomicina	
768	al·lèrgia a la neostigmina	ca	01012021		al·lèrgia a la neostigmina			al·lèrgia a la neostigmina	
769	al·lèrgia a la nespra ||| al·lèrgia a la nespla ||| al·lèrgia al fruit de la nesplera (Mespilus germanica) ||| al·lèrgia al fruit de la nesprera (Mespilus germanica) ||| al·lèrgia al fruit del nespler (Mespilus germanica) ||| al·lèrgia al fruit del nesprer (Mespilus germanica)	ca	01012021		al·lèrgia a la nespra ||| al·lèrgia a la nespla ||| al·lèrgia al fruit de la nesplera (Mespilus germanica) ||| al·lèrgia al fruit de la nesprera (Mespilus germanica) ||| al·lèrgia al fruit del nespler (Mespilus germanica) ||| al·lèrgia al fruit del nesprer (Mespilus germanica)			al·lèrgia a la nespra	al·lèrgia a la nespla ||| al·lèrgia al fruit de la nesplera (Mespilus germanica) ||| al·lèrgia al fruit de la nesprera (Mespilus germanica) ||| al·lèrgia al fruit del nespler (Mespilus germanica) ||| al·lèrgia al fruit del nesprer (Mespilus germanica)
770	al·lèrgia a la netilmicina ||| al·lèrgia a l'n-etil-sisomicina	ca	01012021		al·lèrgia a la netilmicina ||| al·lèrgia a l'n-etil-sisomicina			al·lèrgia a la netilmicina	al·lèrgia a l'n-etil-sisomicina
771	al·lèrgia a la nicardipina	ca	01012021		al·lèrgia a la nicardipina			al·lèrgia a la nicardipina	
772	al·lèrgia a la niclosamida	ca	01012021		al·lèrgia a la niclosamida			al·lèrgia a la niclosamida	
773	al·lèrgia a la nicofuranosa	ca	01012021		al·lèrgia a la nicofuranosa			al·lèrgia a la nicofuranosa	
774	al·lèrgia a la nicotina	ca	01012021		al·lèrgia a la nicotina			al·lèrgia a la nicotina	
775	al·lèrgia a la nicotinamida ||| al·lèrgia a la vitamina B₃ ||| al·lèrgia a la vitamina PP ||| al·lèrgia a niacinamida	ca	01012021		al·lèrgia a la nicotinamida ||| al·lèrgia a la vitamina B₃ ||| al·lèrgia a la vitamina PP ||| al·lèrgia a niacinamida			al·lèrgia a la nicotinamida	al·lèrgia a la vitamina B₃ ||| al·lèrgia a la vitamina PP ||| al·lèrgia a niacinamida
776	al·lèrgia a la nifedipina	ca	01012021		al·lèrgia a la nifedipina			al·lèrgia a la nifedipina	
777	al·lèrgia a la niketamida ||| al·lèrgia a la nicetamida ||| al·lèrgia a la niquetamida	ca	01012021		al·lèrgia a la niketamida ||| al·lèrgia a la nicetamida ||| al·lèrgia a la niquetamida			al·lèrgia a la niketamida	al·lèrgia a la nicetamida ||| al·lèrgia a la niquetamida
778	al·lèrgia a la nimodipina	ca	01012021		al·lèrgia a la nimodipina			al·lèrgia a la nimodipina	
779	al·lèrgia a la nistatina	ca	01012021		al·lèrgia a la nistatina			al·lèrgia a la nistatina	
780	al·lèrgia a la nitrofurantoïna	ca	01012021		al·lèrgia a la nitrofurantoïna			al·lèrgia a la nitrofurantoïna	
781	al·lèrgia a la nitrofurazona	ca	01012021		al·lèrgia a la nitrofurazona			al·lèrgia a la nitrofurazona	
782	al·lèrgia a la nitroglicerina ||| al·lèrgia a la trinitrina ||| al·lèrgia a la trinitroglicerina ||| al·lèrgia al trinitrat de gliceril ||| al·lèrgia al trinitroglicerol	ca	01012021		al·lèrgia a la nitroglicerina ||| al·lèrgia a la trinitrina ||| al·lèrgia a la trinitroglicerina ||| al·lèrgia al trinitrat de gliceril ||| al·lèrgia al trinitroglicerol			al·lèrgia a la nitroglicerina	al·lèrgia a la trinitrina ||| al·lèrgia a la trinitroglicerina ||| al·lèrgia al trinitrat de gliceril ||| al·lèrgia al trinitroglicerol
783	al·lèrgia a la nitroglicerina d'alliberament modificat	ca	01012021		al·lèrgia a la nitroglicerina d'alliberament modificat			al·lèrgia a la nitroglicerina d'alliberament modificat	
784	al·lèrgia a la nitroglicerina en esprai ||| al·lèrgia a l'esprai de nitroglicerina	ca	01012021		al·lèrgia a la nitroglicerina en esprai ||| al·lèrgia a l'esprai de nitroglicerina			al·lèrgia a la nitroglicerina en esprai	al·lèrgia a l'esprai de nitroglicerina
785	al·lèrgia a la nitroglicerina per via oral	ca	01012021		al·lèrgia a la nitroglicerina per via oral			al·lèrgia a la nitroglicerina per via oral	
786	al·lèrgia a la nitroglicerina per via parenteral	ca	01012021		al·lèrgia a la nitroglicerina per via parenteral			al·lèrgia a la nitroglicerina per via parenteral	
787	al·lèrgia a la nitroglicerina per via transdèrmica	ca	01012021		al·lèrgia a la nitroglicerina per via transdèrmica			al·lèrgia a la nitroglicerina per via transdèrmica	
788	al·lèrgia a la nitrosourea	ca	01012021		al·lèrgia a la nitrosourea			al·lèrgia a la nitrosourea	
789	al·lèrgia a la nizatidina	ca	01012021		al·lèrgia a la nizatidina			al·lèrgia a la nizatidina	
790	al·lèrgia a la noguera (Juglans regia) ||| al·lèrgia al noguer (Juglans regia)	ca	01012021		al·lèrgia a la noguera (Juglans regia) ||| al·lèrgia al noguer (Juglans regia)			al·lèrgia a la noguera (Juglans regia)	al·lèrgia al noguer (Juglans regia)
791	al·lèrgia a la noradrenalina ||| al·lèrgia a la norepinefrina	ca	01012021		al·lèrgia a la noradrenalina ||| al·lèrgia a la norepinefrina			al·lèrgia a la noradrenalina	al·lèrgia a la norepinefrina
792	al·lèrgia a la noretisterona ||| al·lèrgia a la noretindrona	ca	01012021		al·lèrgia a la noretisterona ||| al·lèrgia a la noretindrona			al·lèrgia a la noretisterona	al·lèrgia a la noretindrona
793	al·lèrgia a la norfloxacina	ca	01012021		al·lèrgia a la norfloxacina			al·lèrgia a la norfloxacina	
794	al·lèrgia a la nortriptilina	ca	01012021		al·lèrgia a la nortriptilina			al·lèrgia a la nortriptilina	
795	al·lèrgia a la noscapina ||| al·lèrgia a l'l-α-narcotina ||| al·lèrgia a l'opianina ||| al·lèrgia a la narcotina	ca	01012021		al·lèrgia a la noscapina ||| al·lèrgia a l'l-α-narcotina ||| al·lèrgia a l'opianina ||| al·lèrgia a la narcotina			al·lèrgia a la noscapina	al·lèrgia a l'l-α-narcotina ||| al·lèrgia a l'opianina ||| al·lèrgia a la narcotina
796	al·lèrgia a la nou ||| al·lèrgia a la llavor de la noguera (Juglans regia) ||| al·lèrgia a la llavor del noguer (Juglans regia) ||| al·lèrgia al fruit de la noguera (Juglans regia) ||| al·lèrgia al fruit del noguer (Juglans regia)	ca	01012021		al·lèrgia a la nou ||| al·lèrgia a la llavor de la noguera (Juglans regia) ||| al·lèrgia a la llavor del noguer (Juglans regia) ||| al·lèrgia al fruit de la noguera (Juglans regia) ||| al·lèrgia al fruit del noguer (Juglans regia)			al·lèrgia a la nou	al·lèrgia a la llavor de la noguera (Juglans regia) ||| al·lèrgia a la llavor del noguer (Juglans regia) ||| al·lèrgia al fruit de la noguera (Juglans regia) ||| al·lèrgia al fruit del noguer (Juglans regia)
797	al·lèrgia a la nou moscada ||| al·lèrgia a l'ametlla del fruit de l'arbre de la nou moscada (Myristica fragrans)	ca	01012021		al·lèrgia a la nou moscada ||| al·lèrgia a l'ametlla del fruit de l'arbre de la nou moscada (Myristica fragrans)			al·lèrgia a la nou moscada	al·lèrgia a l'ametlla del fruit de l'arbre de la nou moscada (Myristica fragrans)
798	al·lèrgia a la noxitiolina	ca	01012021		al·lèrgia a la noxitiolina			al·lèrgia a la noxitiolina	
799	al·lèrgia a la palaia (Pleuronectes platessa) ||| al·lèrgia a la palaia anglesa (Pleuronectes platessa)	ca	01012021		al·lèrgia a la palaia (Pleuronectes platessa) ||| al·lèrgia a la palaia anglesa (Pleuronectes platessa)			al·lèrgia a la palaia (Pleuronectes platessa)	al·lèrgia a la palaia anglesa (Pleuronectes platessa)
800	al·lèrgia a la palmera de dàtils (Phoenix dactylifera) ||| al·lèrgia a la datilera (Phoenix dactylifera) ||| al·lèrgia a la palma (Phoenix dactylifera) ||| al·lèrgia a la palmera (Phoenix dactylifera) ||| al·lèrgia al datiler (Phoenix dactylifera) ||| al·lèrgia al fasser (Phoenix dactylifera)	ca	01012021		al·lèrgia a la palmera de dàtils (Phoenix dactylifera) ||| al·lèrgia a la datilera (Phoenix dactylifera) ||| al·lèrgia a la palma (Phoenix dactylifera) ||| al·lèrgia a la palmera (Phoenix dactylifera) ||| al·lèrgia al datiler (Phoenix dactylifera) ||| al·lèrgia al fasser (Phoenix dactylifera)			al·lèrgia a la palmera de dàtils (Phoenix dactylifera)	al·lèrgia a la datilera (Phoenix dactylifera) ||| al·lèrgia a la palma (Phoenix dactylifera) ||| al·lèrgia a la palmera (Phoenix dactylifera) ||| al·lèrgia al datiler (Phoenix dactylifera) ||| al·lèrgia al fasser (Phoenix dactylifera)
801	al·lèrgia a la pancreatina	ca	01012021		al·lèrgia a la pancreatina			al·lèrgia a la pancreatina	
802	al·lèrgia a la papaia ||| al·lèrgia al fruit del papaier (Carica papaya)	ca	01012021		al·lèrgia a la papaia ||| al·lèrgia al fruit del papaier (Carica papaya)			al·lèrgia a la papaia	al·lèrgia al fruit del papaier (Carica papaya)
803	al·lèrgia a la papaïna	ca	01012021		al·lèrgia a la papaïna			al·lèrgia a la papaïna	
804	al·lèrgia a la papaverina	ca	01012021		al·lèrgia a la papaverina			al·lèrgia a la papaverina	
805	al·lèrgia a la parafina	ca	01012021		al·lèrgia a la parafina			al·lèrgia a la parafina	
806	al·lèrgia a la parafina líquida ||| al·lèrgia a l'oli de vaselina ||| al·lèrgia a la vaselina líquida	ca	01012021		al·lèrgia a la parafina líquida ||| al·lèrgia a l'oli de vaselina ||| al·lèrgia a la vaselina líquida			al·lèrgia a la parafina líquida	al·lèrgia a l'oli de vaselina ||| al·lèrgia a la vaselina líquida
807	al·lèrgia a la paroxetina	ca	01012021		al·lèrgia a la paroxetina			al·lèrgia a la paroxetina	
808	al·lèrgia a la pasta de ditranol	ca	01012021		al·lèrgia a la pasta de ditranol			al·lèrgia a la pasta de ditranol	
809	al·lèrgia a la pastanaga ||| al·lèrgia a l'arrel de la bastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la carrota (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la pastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la safanòria (Daucus carota ssp. sativus) ||| al·lèrgia a la bastanaga ||| al·lèrgia a la carrota ||| al·lèrgia a la safanòria	ca	01012021		al·lèrgia a la pastanaga ||| al·lèrgia a l'arrel de la bastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la carrota (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la pastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la safanòria (Daucus carota ssp. sativus) ||| al·lèrgia a la bastanaga ||| al·lèrgia a la carrota ||| al·lèrgia a la safanòria			al·lèrgia a la pastanaga	al·lèrgia a l'arrel de la bastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la carrota (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la pastanaga (Daucus carota ssp. sativus) ||| al·lèrgia a l'arrel de la safanòria (Daucus carota ssp. sativus) ||| al·lèrgia a la bastanaga ||| al·lèrgia a la carrota ||| al·lèrgia a la safanòria
